id;type;year;region;;;;;;;
631;conventional;2015;Denver;;;;;;;
632;conventional;2015;Denver;;;;;;;
633;conventional;2015;Denver;;;;;;;
634;conventional;2015;Denver;;;;;;;
635;conventional;2015;Denver;;;;;;;
636;conventional;2015;Denver;;;;;;;
637;conventional;2015;Denver;;;;;;;
638;conventional;2015;Denver;;;;;;;
639;conventional;2015;Denver;;;;;;;
640;conventional;2015;Denver;;;;;;;
641;conventional;2015;Denver;;;;;;;
642;conventional;2015;Denver;;;;;;;
643;conventional;2015;Denver;;;;;;;
644;conventional;2015;Denver;;;;;;;
645;conventional;2015;Denver;;;;;;;
646;conventional;2015;Denver;;;;;;;
647;conventional;2015;Denver;;;;;;;
648;conventional;2015;Denver;;;;;;;
649;conventional;2015;Denver;;;;;;;
650;conventional;2015;Denver;;;;;;;
651;conventional;2015;Denver;;;;;;;
652;conventional;2015;Denver;;;;;;;
653;conventional;2015;Denver;;;;;;;
654;conventional;2015;Denver;;;;;;;
655;conventional;2015;Denver;;;;;;;
656;conventional;2015;Denver;;;;;;;
657;conventional;2015;Denver;;;;;;;
658;conventional;2015;Denver;;;;;;;
659;conventional;2015;Denver;;;;;;;
660;conventional;2015;Denver;;;;;;;
661;conventional;2015;Denver;;;;;;;
662;conventional;2015;Denver;;;;;;;
663;conventional;2015;Denver;;;;;;;
664;conventional;2015;Denver;;;;;;;
665;conventional;2015;Denver;;;;;;;
666;conventional;2015;Denver;;;;;;;
667;conventional;2015;Denver;;;;;;;
668;conventional;2015;Denver;;;;;;;
669;conventional;2015;Denver;;;;;;;
670;conventional;2015;Denver;;;;;;;
671;conventional;2015;Denver;;;;;;;
672;conventional;2015;Denver;;;;;;;
673;conventional;2015;Denver;;;;;;;
674;conventional;2015;Denver;;;;;;;
675;conventional;2015;Denver;;;;;;;
676;conventional;2015;Denver;;;;;;;
677;conventional;2015;Detroit;;;;;;;
678;conventional;2015;Detroit;;;;;;;
679;conventional;2015;Detroit;;;;;;;
680;conventional;2015;Detroit;;;;;;;
681;conventional;2015;Detroit;;;;;;;
682;conventional;2015;Detroit;;;;;;;
683;conventional;2015;Detroit;;;;;;;
684;conventional;2015;Detroit;;;;;;;
685;conventional;2015;Detroit;;;;;;;
686;conventional;2015;Detroit;;;;;;;
687;conventional;2015;Detroit;;;;;;;
688;conventional;2015;Detroit;;;;;;;
689;conventional;2015;Detroit;;;;;;;
690;conventional;2015;Detroit;;;;;;;
691;conventional;2015;Detroit;;;;;;;
692;conventional;2015;Detroit;;;;;;;
693;conventional;2015;Detroit;;;;;;;
694;conventional;2015;Detroit;;;;;;;
695;conventional;2015;Detroit;;;;;;;
696;conventional;2015;Detroit;;;;;;;
697;conventional;2015;Detroit;;;;;;;
698;conventional;2015;Detroit;;;;;;;
699;conventional;2015;Detroit;;;;;;;
700;conventional;2015;Detroit;;;;;;;
701;conventional;2015;Detroit;;;;;;;
702;conventional;2015;Detroit;;;;;;;
703;conventional;2015;Detroit;;;;;;;
704;conventional;2015;Detroit;;;;;;;
705;conventional;2015;Detroit;;;;;;;
706;conventional;2015;Detroit;;;;;;;
707;conventional;2015;Detroit;;;;;;;
708;conventional;2015;Detroit;;;;;;;
709;conventional;2015;Detroit;;;;;;;
710;conventional;2015;Detroit;;;;;;;
711;conventional;2015;Detroit;;;;;;;
712;conventional;2015;Detroit;;;;;;;
713;conventional;2015;Detroit;;;;;;;
714;conventional;2015;Detroit;;;;;;;
715;conventional;2015;Detroit;;;;;;;
716;conventional;2015;Detroit;;;;;;;
717;conventional;2015;Detroit;;;;;;;
718;conventional;2015;Detroit;;;;;;;
719;conventional;2015;Detroit;;;;;;;
720;conventional;2015;Detroit;;;;;;;
721;conventional;2015;Detroit;;;;;;;
722;conventional;2015;Detroit;;;;;;;
723;conventional;2015;Detroit;;;;;;;
724;conventional;2015;Detroit;;;;;;;
725;conventional;2015;Detroit;;;;;;;
726;conventional;2015;Detroit;;;;;;;
727;conventional;2015;Detroit;;;;;;;
728;conventional;2015;Detroit;;;;;;;
729;conventional;2015;GrandRapids;;;;;;;
730;conventional;2015;GrandRapids;;;;;;;
731;conventional;2015;GrandRapids;;;;;;;
732;conventional;2015;GrandRapids;;;;;;;
733;conventional;2015;GrandRapids;;;;;;;
734;conventional;2015;GrandRapids;;;;;;;
735;conventional;2015;GrandRapids;;;;;;;
736;conventional;2015;GrandRapids;;;;;;;
737;conventional;2015;GrandRapids;;;;;;;
738;conventional;2015;GrandRapids;;;;;;;
739;conventional;2015;GrandRapids;;;;;;;
740;conventional;2015;GrandRapids;;;;;;;
741;conventional;2015;GrandRapids;;;;;;;
742;conventional;2015;GrandRapids;;;;;;;
743;conventional;2015;GrandRapids;;;;;;;
744;conventional;2015;GrandRapids;;;;;;;
745;conventional;2015;GrandRapids;;;;;;;
746;conventional;2015;GrandRapids;;;;;;;
747;conventional;2015;GrandRapids;;;;;;;
748;conventional;2015;GrandRapids;;;;;;;
749;conventional;2015;GrandRapids;;;;;;;
750;conventional;2015;GrandRapids;;;;;;;
751;conventional;2015;GrandRapids;;;;;;;
752;conventional;2015;GrandRapids;;;;;;;
753;conventional;2015;GrandRapids;;;;;;;
754;conventional;2015;GrandRapids;;;;;;;
755;conventional;2015;GrandRapids;;;;;;;
756;conventional;2015;GrandRapids;;;;;;;
757;conventional;2015;GrandRapids;;;;;;;
758;conventional;2015;GrandRapids;;;;;;;
759;conventional;2015;GrandRapids;;;;;;;
760;conventional;2015;GrandRapids;;;;;;;
761;conventional;2015;GrandRapids;;;;;;;
762;conventional;2015;GrandRapids;;;;;;;
763;conventional;2015;GrandRapids;;;;;;;
764;conventional;2015;GrandRapids;;;;;;;
765;conventional;2015;GrandRapids;;;;;;;
766;conventional;2015;GrandRapids;;;;;;;
767;conventional;2015;GrandRapids;;;;;;;
768;conventional;2015;GrandRapids;;;;;;;
769;conventional;2015;GrandRapids;;;;;;;
770;conventional;2015;GrandRapids;;;;;;;
771;conventional;2015;GrandRapids;;;;;;;
772;conventional;2015;GrandRapids;;;;;;;
773;conventional;2015;GrandRapids;;;;;;;
774;conventional;2015;GrandRapids;;;;;;;
775;conventional;2015;GrandRapids;;;;;;;
776;conventional;2015;GrandRapids;;;;;;;
777;conventional;2015;GrandRapids;;;;;;;
778;conventional;2015;GrandRapids;;;;;;;
779;conventional;2015;GrandRapids;;;;;;;
780;conventional;2015;GrandRapids;;;;;;;
781;conventional;2015;GreatLakes;;;;;;;
782;conventional;2015;GreatLakes;;;;;;;
783;conventional;2015;GreatLakes;;;;;;;
784;conventional;2015;GreatLakes;;;;;;;
785;conventional;2015;GreatLakes;;;;;;;
786;conventional;2015;GreatLakes;;;;;;;
787;conventional;2015;GreatLakes;;;;;;;
788;conventional;2015;GreatLakes;;;;;;;
789;conventional;2015;GreatLakes;;;;;;;
790;conventional;2015;GreatLakes;;;;;;;
791;conventional;2015;GreatLakes;;;;;;;
792;conventional;2015;GreatLakes;;;;;;;
793;conventional;2015;GreatLakes;;;;;;;
794;conventional;2015;GreatLakes;;;;;;;
795;conventional;2015;GreatLakes;;;;;;;
796;conventional;2015;GreatLakes;;;;;;;
797;conventional;2015;GreatLakes;;;;;;;
798;conventional;2015;GreatLakes;;;;;;;
799;conventional;2015;GreatLakes;;;;;;;
800;conventional;2015;GreatLakes;;;;;;;
801;conventional;2015;GreatLakes;;;;;;;
802;conventional;2015;GreatLakes;;;;;;;
803;conventional;2015;GreatLakes;;;;;;;
804;conventional;2015;GreatLakes;;;;;;;
805;conventional;2015;GreatLakes;;;;;;;
806;conventional;2015;GreatLakes;;;;;;;
807;conventional;2015;GreatLakes;;;;;;;
808;conventional;2015;GreatLakes;;;;;;;
809;conventional;2015;GreatLakes;;;;;;;
810;conventional;2015;GreatLakes;;;;;;;
811;conventional;2015;GreatLakes;;;;;;;
812;conventional;2015;GreatLakes;;;;;;;
813;conventional;2015;GreatLakes;;;;;;;
814;conventional;2015;GreatLakes;;;;;;;
815;conventional;2015;GreatLakes;;;;;;;
816;conventional;2015;GreatLakes;;;;;;;
817;conventional;2015;GreatLakes;;;;;;;
818;conventional;2015;GreatLakes;;;;;;;
819;conventional;2015;GreatLakes;;;;;;;
820;conventional;2015;GreatLakes;;;;;;;
821;conventional;2015;GreatLakes;;;;;;;
822;conventional;2015;GreatLakes;;;;;;;
823;conventional;2015;GreatLakes;;;;;;;
824;conventional;2015;GreatLakes;;;;;;;
825;conventional;2015;GreatLakes;;;;;;;
826;conventional;2015;GreatLakes;;;;;;;
827;conventional;2015;GreatLakes;;;;;;;
828;conventional;2015;GreatLakes;;;;;;;
829;conventional;2015;GreatLakes;;;;;;;
830;conventional;2015;GreatLakes;;;;;;;
831;conventional;2015;GreatLakes;;;;;;;
832;conventional;2015;GreatLakes;;;;;;;
833;conventional;2015;HarrisburgScranton;;;;;;;
834;conventional;2015;HarrisburgScranton;;;;;;;
835;conventional;2015;HarrisburgScranton;;;;;;;
836;conventional;2015;HarrisburgScranton;;;;;;;
837;conventional;2015;HarrisburgScranton;;;;;;;
838;conventional;2015;HarrisburgScranton;;;;;;;
839;conventional;2015;HarrisburgScranton;;;;;;;
840;conventional;2015;HarrisburgScranton;;;;;;;
841;conventional;2015;HarrisburgScranton;;;;;;;
842;conventional;2015;HarrisburgScranton;;;;;;;
843;conventional;2015;HarrisburgScranton;;;;;;;
844;conventional;2015;HarrisburgScranton;;;;;;;
845;conventional;2015;HarrisburgScranton;;;;;;;
846;conventional;2015;HarrisburgScranton;;;;;;;
847;conventional;2015;HarrisburgScranton;;;;;;;
848;conventional;2015;HarrisburgScranton;;;;;;;
849;conventional;2015;HarrisburgScranton;;;;;;;
850;conventional;2015;HarrisburgScranton;;;;;;;
851;conventional;2015;HarrisburgScranton;;;;;;;
852;conventional;2015;HarrisburgScranton;;;;;;;
853;conventional;2015;HarrisburgScranton;;;;;;;
854;conventional;2015;HarrisburgScranton;;;;;;;
855;conventional;2015;HarrisburgScranton;;;;;;;
856;conventional;2015;HarrisburgScranton;;;;;;;
857;conventional;2015;HarrisburgScranton;;;;;;;
858;conventional;2015;HarrisburgScranton;;;;;;;
859;conventional;2015;HarrisburgScranton;;;;;;;
860;conventional;2015;HarrisburgScranton;;;;;;;
861;conventional;2015;HarrisburgScranton;;;;;;;
862;conventional;2015;HarrisburgScranton;;;;;;;
863;conventional;2015;HarrisburgScranton;;;;;;;
864;conventional;2015;HarrisburgScranton;;;;;;;
865;conventional;2015;HarrisburgScranton;;;;;;;
866;conventional;2015;HarrisburgScranton;;;;;;;
867;conventional;2015;HarrisburgScranton;;;;;;;
868;conventional;2015;HarrisburgScranton;;;;;;;
869;conventional;2015;HarrisburgScranton;;;;;;;
870;conventional;2015;HarrisburgScranton;;;;;;;
871;conventional;2015;HarrisburgScranton;;;;;;;
872;conventional;2015;HarrisburgScranton;;;;;;;
873;conventional;2015;HarrisburgScranton;;;;;;;
874;conventional;2015;HarrisburgScranton;;;;;;;
875;conventional;2015;HarrisburgScranton;;;;;;;
876;conventional;2015;HarrisburgScranton;;;;;;;
877;conventional;2015;HarrisburgScranton;;;;;;;
878;conventional;2015;HarrisburgScranton;;;;;;;
879;conventional;2015;HarrisburgScranton;;;;;;;
880;conventional;2015;HarrisburgScranton;;;;;;;
881;conventional;2015;HarrisburgScranton;;;;;;;
882;conventional;2015;HarrisburgScranton;;;;;;;
883;conventional;2015;HarrisburgScranton;;;;;;;
884;conventional;2015;HarrisburgScranton;;;;;;;
885;conventional;2015;HartfordSpringfield;;;;;;;
886;conventional;2015;HartfordSpringfield;;;;;;;
887;conventional;2015;HartfordSpringfield;;;;;;;
888;conventional;2015;HartfordSpringfield;;;;;;;
889;conventional;2015;HartfordSpringfield;;;;;;;
890;conventional;2015;HartfordSpringfield;;;;;;;
891;conventional;2015;HartfordSpringfield;;;;;;;
892;conventional;2015;HartfordSpringfield;;;;;;;
893;conventional;2015;HartfordSpringfield;;;;;;;
894;conventional;2015;HartfordSpringfield;;;;;;;
895;conventional;2015;HartfordSpringfield;;;;;;;
896;conventional;2015;HartfordSpringfield;;;;;;;
897;conventional;2015;HartfordSpringfield;;;;;;;
898;conventional;2015;HartfordSpringfield;;;;;;;
899;conventional;2015;HartfordSpringfield;;;;;;;
900;conventional;2015;HartfordSpringfield;;;;;;;
901;conventional;2015;HartfordSpringfield;;;;;;;
902;conventional;2015;HartfordSpringfield;;;;;;;
903;conventional;2015;HartfordSpringfield;;;;;;;
904;conventional;2015;HartfordSpringfield;;;;;;;
905;conventional;2015;HartfordSpringfield;;;;;;;
906;conventional;2015;HartfordSpringfield;;;;;;;
907;conventional;2015;HartfordSpringfield;;;;;;;
908;conventional;2015;HartfordSpringfield;;;;;;;
909;conventional;2015;HartfordSpringfield;;;;;;;
910;conventional;2015;HartfordSpringfield;;;;;;;
911;conventional;2015;HartfordSpringfield;;;;;;;
912;conventional;2015;HartfordSpringfield;;;;;;;
913;conventional;2015;HartfordSpringfield;;;;;;;
914;conventional;2015;HartfordSpringfield;;;;;;;
915;conventional;2015;HartfordSpringfield;;;;;;;
916;conventional;2015;HartfordSpringfield;;;;;;;
917;conventional;2015;HartfordSpringfield;;;;;;;
918;conventional;2015;HartfordSpringfield;;;;;;;
919;conventional;2015;HartfordSpringfield;;;;;;;
920;conventional;2015;HartfordSpringfield;;;;;;;
921;conventional;2015;HartfordSpringfield;;;;;;;
922;conventional;2015;HartfordSpringfield;;;;;;;
923;conventional;2015;HartfordSpringfield;;;;;;;
924;conventional;2015;HartfordSpringfield;;;;;;;
925;conventional;2015;HartfordSpringfield;;;;;;;
926;conventional;2015;HartfordSpringfield;;;;;;;
927;conventional;2015;HartfordSpringfield;;;;;;;
928;conventional;2015;HartfordSpringfield;;;;;;;
929;conventional;2015;HartfordSpringfield;;;;;;;
930;conventional;2015;HartfordSpringfield;;;;;;;
931;conventional;2015;HartfordSpringfield;;;;;;;
932;conventional;2015;HartfordSpringfield;;;;;;;
933;conventional;2015;HartfordSpringfield;;;;;;;
934;conventional;2015;HartfordSpringfield;;;;;;;
935;conventional;2015;HartfordSpringfield;;;;;;;
936;conventional;2015;HartfordSpringfield;;;;;;;
937;conventional;2015;Houston;;;;;;;
938;conventional;2015;Houston;;;;;;;
939;conventional;2015;Houston;;;;;;;
940;conventional;2015;Houston;;;;;;;
941;conventional;2015;Houston;;;;;;;
942;conventional;2015;Houston;;;;;;;
943;conventional;2015;Houston;;;;;;;
944;conventional;2015;Houston;;;;;;;
945;conventional;2015;Houston;;;;;;;
946;conventional;2015;Houston;;;;;;;
947;conventional;2015;Houston;;;;;;;
948;conventional;2015;Houston;;;;;;;
949;conventional;2015;Houston;;;;;;;
950;conventional;2015;Houston;;;;;;;
951;conventional;2015;Houston;;;;;;;
952;conventional;2015;Houston;;;;;;;
953;conventional;2015;Houston;;;;;;;
954;conventional;2015;Houston;;;;;;;
955;conventional;2015;Houston;;;;;;;
956;conventional;2015;Houston;;;;;;;
957;conventional;2015;Houston;;;;;;;
958;conventional;2015;Houston;;;;;;;
959;conventional;2015;Houston;;;;;;;
960;conventional;2015;Houston;;;;;;;
961;conventional;2015;Houston;;;;;;;
962;conventional;2015;Houston;;;;;;;
963;conventional;2015;Houston;;;;;;;
964;conventional;2015;Houston;;;;;;;
965;conventional;2015;Houston;;;;;;;
966;conventional;2015;Houston;;;;;;;
967;conventional;2015;Houston;;;;;;;
968;conventional;2015;Houston;;;;;;;
969;conventional;2015;Houston;;;;;;;
970;conventional;2015;Houston;;;;;;;
971;conventional;2015;Houston;;;;;;;
972;conventional;2015;Houston;;;;;;;
973;conventional;2015;Houston;;;;;;;
974;conventional;2015;Houston;;;;;;;
975;conventional;2015;Houston;;;;;;;
976;conventional;2015;Houston;;;;;;;
977;conventional;2015;Houston;;;;;;;
978;conventional;2015;Houston;;;;;;;
979;conventional;2015;Houston;;;;;;;
980;conventional;2015;Houston;;;;;;;
981;conventional;2015;Houston;;;;;;;
982;conventional;2015;Houston;;;;;;;
983;conventional;2015;Houston;;;;;;;
984;conventional;2015;Houston;;;;;;;
985;conventional;2015;Houston;;;;;;;
986;conventional;2015;Houston;;;;;;;
987;conventional;2015;Houston;;;;;;;
988;conventional;2015;Houston;;;;;;;
989;conventional;2015;Indianapolis;;;;;;;
990;conventional;2015;Indianapolis;;;;;;;
991;conventional;2015;Indianapolis;;;;;;;
992;conventional;2015;Indianapolis;;;;;;;
993;conventional;2015;Indianapolis;;;;;;;
994;conventional;2015;Indianapolis;;;;;;;
995;conventional;2015;Indianapolis;;;;;;;
996;conventional;2015;Indianapolis;;;;;;;
997;conventional;2015;Indianapolis;;;;;;;
998;conventional;2015;Indianapolis;;;;;;;
999;conventional;2015;Indianapolis;;;;;;;
1000;conventional;2015;Indianapolis;;;;;;;
1001;conventional;2015;Indianapolis;;;;;;;
1002;conventional;2015;Indianapolis;;;;;;;
1003;conventional;2015;Indianapolis;;;;;;;
1004;conventional;2015;Indianapolis;;;;;;;
1005;conventional;2015;Indianapolis;;;;;;;
1006;conventional;2015;Indianapolis;;;;;;;
1007;conventional;2015;Indianapolis;;;;;;;
1008;conventional;2015;Indianapolis;;;;;;;
1009;conventional;2015;Indianapolis;;;;;;;
1010;conventional;2015;Indianapolis;;;;;;;
1011;conventional;2015;Indianapolis;;;;;;;
1012;conventional;2015;Indianapolis;;;;;;;
1013;conventional;2015;Indianapolis;;;;;;;
1014;conventional;2015;Indianapolis;;;;;;;
1015;conventional;2015;Indianapolis;;;;;;;
1016;conventional;2015;Indianapolis;;;;;;;
1017;conventional;2015;Indianapolis;;;;;;;
1018;conventional;2015;Indianapolis;;;;;;;
1019;conventional;2015;Indianapolis;;;;;;;
1020;conventional;2015;Indianapolis;;;;;;;
1021;conventional;2015;Indianapolis;;;;;;;
1022;conventional;2015;Indianapolis;;;;;;;
1023;conventional;2015;Indianapolis;;;;;;;
1024;conventional;2015;Indianapolis;;;;;;;
1025;conventional;2015;Indianapolis;;;;;;;
1026;conventional;2015;Indianapolis;;;;;;;
1027;conventional;2015;Indianapolis;;;;;;;
1028;conventional;2015;Indianapolis;;;;;;;
1029;conventional;2015;Indianapolis;;;;;;;
1030;conventional;2015;Indianapolis;;;;;;;
1031;conventional;2015;Indianapolis;;;;;;;
1032;conventional;2015;Indianapolis;;;;;;;
1033;conventional;2015;Indianapolis;;;;;;;
1034;conventional;2015;Indianapolis;;;;;;;
1035;conventional;2015;Indianapolis;;;;;;;
1036;conventional;2015;Indianapolis;;;;;;;
1037;conventional;2015;Indianapolis;;;;;;;
1038;conventional;2015;Indianapolis;;;;;;;
1039;conventional;2015;Indianapolis;;;;;;;
1040;conventional;2015;Indianapolis;;;;;;;
1041;conventional;2015;Jacksonville;;;;;;;
1042;conventional;2015;Jacksonville;;;;;;;
1043;conventional;2015;Jacksonville;;;;;;;
1044;conventional;2015;Jacksonville;;;;;;;
1045;conventional;2015;Jacksonville;;;;;;;
1046;conventional;2015;Jacksonville;;;;;;;
1047;conventional;2015;Jacksonville;;;;;;;
1048;conventional;2015;Jacksonville;;;;;;;
1049;conventional;2015;Jacksonville;;;;;;;
1050;conventional;2015;Jacksonville;;;;;;;
1051;conventional;2015;Jacksonville;;;;;;;
1052;conventional;2015;Jacksonville;;;;;;;
1053;conventional;2015;Jacksonville;;;;;;;
1054;conventional;2015;Jacksonville;;;;;;;
1055;conventional;2015;Jacksonville;;;;;;;
1056;conventional;2015;Jacksonville;;;;;;;
1057;conventional;2015;Jacksonville;;;;;;;
1058;conventional;2015;Jacksonville;;;;;;;
1059;conventional;2015;Jacksonville;;;;;;;
1060;conventional;2015;Jacksonville;;;;;;;
1061;conventional;2015;Jacksonville;;;;;;;
1062;conventional;2015;Jacksonville;;;;;;;
1063;conventional;2015;Jacksonville;;;;;;;
1064;conventional;2015;Jacksonville;;;;;;;
1065;conventional;2015;Jacksonville;;;;;;;
1066;conventional;2015;Jacksonville;;;;;;;
1067;conventional;2015;Jacksonville;;;;;;;
1068;conventional;2015;Jacksonville;;;;;;;
1069;conventional;2015;Jacksonville;;;;;;;
1070;conventional;2015;Jacksonville;;;;;;;
1071;conventional;2015;Jacksonville;;;;;;;
1072;conventional;2015;Jacksonville;;;;;;;
1073;conventional;2015;Jacksonville;;;;;;;
1074;conventional;2015;Jacksonville;;;;;;;
1075;conventional;2015;Jacksonville;;;;;;;
1076;conventional;2015;Jacksonville;;;;;;;
1077;conventional;2015;Jacksonville;;;;;;;
1078;conventional;2015;Jacksonville;;;;;;;
1079;conventional;2015;Jacksonville;;;;;;;
1080;conventional;2015;Jacksonville;;;;;;;
1081;conventional;2015;Jacksonville;;;;;;;
1082;conventional;2015;Jacksonville;;;;;;;
1083;conventional;2015;Jacksonville;;;;;;;
1084;conventional;2015;Jacksonville;;;;;;;
1085;conventional;2015;Jacksonville;;;;;;;
1086;conventional;2015;Jacksonville;;;;;;;
1087;conventional;2015;Jacksonville;;;;;;;
1088;conventional;2015;Jacksonville;;;;;;;
1089;conventional;2015;Jacksonville;;;;;;;
1090;conventional;2015;Jacksonville;;;;;;;
1091;conventional;2015;Jacksonville;;;;;;;
1092;conventional;2015;Jacksonville;;;;;;;
1093;conventional;2015;LasVegas;;;;;;;
1094;conventional;2015;LasVegas;;;;;;;
1095;conventional;2015;LasVegas;;;;;;;
1096;conventional;2015;LasVegas;;;;;;;
1097;conventional;2015;LasVegas;;;;;;;
1098;conventional;2015;LasVegas;;;;;;;
1099;conventional;2015;LasVegas;;;;;;;
1100;conventional;2015;LasVegas;;;;;;;
1101;conventional;2015;LasVegas;;;;;;;
1102;conventional;2015;LasVegas;;;;;;;
1103;conventional;2015;LasVegas;;;;;;;
1104;conventional;2015;LasVegas;;;;;;;
1105;conventional;2015;LasVegas;;;;;;;
1106;conventional;2015;LasVegas;;;;;;;
1107;conventional;2015;LasVegas;;;;;;;
